dogBreed,dogBreedLabel,countryLabel,height,heightQualifier,mass,massQualifier,lifeExpectancy,lifeExpectancyQualifier
http://www.wikidata.org/entity/Q37494,Стародатский пойнтер,Дания,56,,30,http://www.wikidata.org/entity/Q10585806,12,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37494,Стародатский пойнтер,Дания,56,,30,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37494,Стародатский пойнтер,Дания,52,,30,http://www.wikidata.org/entity/Q10585806,12,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37494,Стародатский пойнтер,Дания,52,,30,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37494,Стародатский пойнтер,Дания,50,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10585806,12,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37494,Стародатский пойнтер,Дания,50,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37494,Стародатский пойнтер,Дания,60,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10585806,12,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37494,Стародатский пойнтер,Дания,60,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37494,Стародатский пойнтер,Дания,56,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10585806,12,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37494,Стародатский пойнтер,Дания,56,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37494,Стародатский пойнтер,Дания,54,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10585806,12,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37494,Стародатский пойнтер,Дания,54,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37514,Американский фоксхаунд,США,56,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10585806,11,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37514,Американский фоксхаунд,США,56,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37514,Американский фоксхаунд,США,56,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q80994,11,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37514,Американский фоксхаунд,США,56,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q80994,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37514,Американский фоксхаунд,США,63.5,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10585806,11,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37514,Американский фоксхаунд,США,63.5,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37514,Американский фоксхаунд,США,63.5,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q80994,11,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37514,Американский фоксхаунд,США,63.5,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q80994,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37514,Американский фоксхаунд,США,53,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10585806,11,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37514,Американский фоксхаунд,США,53,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37514,Американский фоксхаунд,США,53,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q80994,11,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37514,Американский фоксхаунд,США,53,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q80994,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37514,Американский фоксхаунд,США,61,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10585806,11,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37514,Американский фоксхаунд,США,61,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10585806,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37514,Американский фоксхаунд,США,61,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q80994,11,http://www.wikidata.org/entity/Q10585806
http://www.wikidata.org/entity/Q37514,Американский фоксхаунд,США,61,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q80994,13,http://www.wikidata.org/entity/Q10578722
http://www.wikidata.org/entity/Q37624,Бельгийская овчарка,Бельгия,60,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37624,Бельгийская овчарка,Бельгия,56,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37624,Бельгийская овчарка,Бельгия,62,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37624,Бельгийская овчарка,Бельгия,66,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37730,Азорская пастушья собака,Португалия,58,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37730,Азорская пастушья собака,Португалия,60,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37730,Азорская пастушья собака,Португалия,50,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37730,Азорская пастушья собака,Португалия,48,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37758,Артуазская гончая,Франция,53,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37758,Артуазская гончая,Франция,58,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37827,Дрентская куропаточная собака,Нидерланды,55,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37827,Дрентская куропаточная собака,Нидерланды,63,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37827,Дрентская куропаточная собака,Нидерланды,58,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37827,Дрентская куропаточная собака,Нидерланды,60,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37834,Лангхаар,Германия,70,http://www.wikidata.org/entity/Q10578722,30,,,
http://www.wikidata.org/entity/Q37834,Лангхаар,Германия,58,http://www.wikidata.org/entity/Q10585806,30,,,
http://www.wikidata.org/entity/Q37834,Лангхаар,Германия,60,http://www.wikidata.org/entity/Q10585806,30,,,
http://www.wikidata.org/entity/Q37834,Лангхаар,Германия,66,http://www.wikidata.org/entity/Q10578722,30,,,
http://www.wikidata.org/entity/Q37934,Белая швейцарская овчарка,Швейцария,61,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37934,Белая швейцарская овчарка,Швейцария,58,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37934,Белая швейцарская овчарка,Швейцария,53,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37934,Белая швейцарская овчарка,Швейцария,66,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37946,Евразиер,Германия,52,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37946,Евразиер,Германия,60,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37946,Евразиер,Германия,48,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37946,Евразиер,Германия,56,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10578722,,
http://www.wikidata.org/entity/Q37954,Крашская овчарка,Словения,57,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37954,Крашская овчарка,Словения,63,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37954,Крашская овчарка,Словения,60,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q37954,Крашская овчарка,Словения,54,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38041,Hanover Hound,Германия,55,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38041,Hanover Hound,Германия,50,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38041,Hanover Hound,Германия,48,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38041,Hanover Hound,Германия,53,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38099,Као де кастро-лаборейро,Португалия,61,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38099,Као де кастро-лаборейро,Португалия,55,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38099,Као де кастро-лаборейро,Португалия,58,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38099,Као де кастро-лаборейро,Португалия,64,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38546,Южнорусская овчарка,Украина,66,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38546,Южнорусская овчарка,Украина,62,http://www.wikidata.org/entity/Q10585806,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38777,Большой мюнстерлендер,Германия,60,http://www.wikidata.org/entity/Q10585806,30,,,
http://www.wikidata.org/entity/Q38777,Большой мюнстерлендер,Германия,63,http://www.wikidata.org/entity/Q10578722,30,,,
http://www.wikidata.org/entity/Q38777,Большой мюнстерлендер,Германия,65,http://www.wikidata.org/entity/Q10578722,30,,,
http://www.wikidata.org/entity/Q38777,Большой мюнстерлендер,Германия,58,http://www.wikidata.org/entity/Q10585806,30,,,
http://www.wikidata.org/entity/Q38965,Веймаранер,Германия,65,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10585806,,
http://www.wikidata.org/entity/Q38965,Веймаранер,Германия,70,http://www.wikidata.org/entity/Q10578722,30,http://www.wikidata.org/entity/Q10585806,,
